,,,num_fault,vl_opt,lb_opt,vl_lr,lb_lr,vl_act,lb_act,vl_loss,lb_loss,vl_epoch,lb_epoch,ft_val_loss,ft_val_accuracy,ft_loss,ft_accuracy,time,autoTrainer,ft_not_converge_mean,ft_not_converge_std,ft_not_converge_skew,ft_not_converge_median,ft_not_converge_var,ft_not_converge_sem,ft_not_converge_max,ft_not_converge_min,ft_unstable_loss_mean,ft_unstable_loss_std,ft_unstable_loss_skew,ft_unstable_loss_median,ft_unstable_loss_var,ft_unstable_loss_sem,ft_unstable_loss_max,ft_unstable_loss_min,ft_nan_loss_mean,ft_nan_loss_std,ft_nan_loss_skew,ft_nan_loss_median,ft_nan_loss_var,ft_nan_loss_sem,ft_nan_loss_max,ft_nan_loss_min,ft_test_not_well_mean,ft_test_not_well_std,ft_test_not_well_skew,ft_test_not_well_median,ft_test_not_well_var,ft_test_not_well_sem,ft_test_not_well_max,ft_test_not_well_min,ft_test_turn_bad_mean,ft_test_turn_bad_std,ft_test_turn_bad_skew,ft_test_turn_bad_median,ft_test_turn_bad_var,ft_test_turn_bad_sem,ft_test_turn_bad_max,ft_test_turn_bad_min,ft_sc_accuracy_mean,ft_sc_accuracy_std,ft_sc_accuracy_skew,ft_sc_accuracy_median,ft_sc_accuracy_var,ft_sc_accuracy_sem,ft_sc_accuracy_max,ft_sc_accuracy_min,ft_died_relu_mean,ft_died_relu_std,ft_died_relu_skew,ft_died_relu_median,ft_died_relu_var,ft_died_relu_sem,ft_died_relu_max,ft_died_relu_min,ft_vanish_gradient_mean,ft_vanish_gradient_std,ft_vanish_gradient_skew,ft_vanish_gradient_median,ft_vanish_gradient_var,ft_vanish_gradient_sem,ft_vanish_gradient_max,ft_vanish_gradient_min,ft_explode_gradient_mean,ft_explode_gradient_std,ft_explode_gradient_skew,ft_explode_gradient_median,ft_explode_gradient_var,ft_explode_gradient_sem,ft_explode_gradient_max,ft_explode_gradient_min,ft_nan_gradient_mean,ft_nan_gradient_std,ft_nan_gradient_skew,ft_nan_gradient_median,ft_nan_gradient_var,ft_nan_gradient_sem,ft_nan_gradient_max,ft_nan_gradient_min,ft_large_weight_mean,ft_large_weight_std,ft_large_weight_skew,ft_large_weight_median,ft_large_weight_var,ft_large_weight_sem,ft_large_weight_max,ft_large_weight_min,ft_nan_weight_mean,ft_nan_weight_std,ft_nan_weight_skew,ft_nan_weight_median,ft_nan_weight_var,ft_nan_weight_sem,ft_nan_weight_max,ft_nan_weight_min,ft_weight_change_little_mean,ft_weight_change_little_std,ft_weight_change_little_skew,ft_weight_change_little_median,ft_weight_change_little_var,ft_weight_change_little_sem,ft_weight_change_little_max,ft_weight_change_little_min,ft_decrease_acc_mean,ft_decrease_acc_std,ft_decrease_acc_skew,ft_decrease_acc_median,ft_decrease_acc_var,ft_decrease_acc_sem,ft_decrease_acc_max,ft_decrease_acc_min,ft_increase_loss_mean,ft_increase_loss_std,ft_increase_loss_skew,ft_increase_loss_median,ft_increase_loss_var,ft_increase_loss_sem,ft_increase_loss_max,ft_increase_loss_min,ft_cons_mean_weight_mean,ft_cons_mean_weight_std,ft_cons_mean_weight_skew,ft_cons_mean_weight_median,ft_cons_mean_weight_var,ft_cons_mean_weight_sem,ft_cons_mean_weight_max,ft_cons_mean_weight_min,ft_cons_std_weight_mean,ft_cons_std_weight_std,ft_cons_std_weight_skew,ft_cons_std_weight_median,ft_cons_std_weight_var,ft_cons_std_weight_sem,ft_cons_std_weight_max,ft_cons_std_weight_min,ft_nan_acc_mean,ft_nan_acc_std,ft_nan_acc_skew,ft_nan_acc_median,ft_nan_acc_var,ft_nan_acc_sem,ft_nan_acc_max,ft_nan_acc_min,ft_NC0.1_mean,ft_NC0.1_std,ft_NC0.1_skew,ft_NC0.1_median,ft_NC0.1_var,ft_NC0.1_sem,ft_NC0.1_max,ft_NC0.1_min,ft_NC0.3_mean,ft_NC0.3_std,ft_NC0.3_skew,ft_NC0.3_median,ft_NC0.3_var,ft_NC0.3_sem,ft_NC0.3_max,ft_NC0.3_min,ft_NC0.5_mean,ft_NC0.5_std,ft_NC0.5_skew,ft_NC0.5_median,ft_NC0.5_var,ft_NC0.5_sem,ft_NC0.5_max,ft_NC0.5_min,ft_NC0.7_mean,ft_NC0.7_std,ft_NC0.7_skew,ft_NC0.7_median,ft_NC0.7_var,ft_NC0.7_sem,ft_NC0.7_max,ft_NC0.7_min,ft_NC0.9_mean,ft_NC0.9_std,ft_NC0.9_skew,ft_NC0.9_median,ft_NC0.9_var,ft_NC0.9_sem,ft_NC0.9_max,ft_NC0.9_min,ft_TKNC_mean,ft_TKNC_std,ft_TKNC_skew,ft_TKNC_median,ft_TKNC_var,ft_TKNC_sem,ft_TKNC_max,ft_TKNC_min,ft_TKNP_mean,ft_TKNP_std,ft_TKNP_skew,ft_TKNP_median,ft_TKNP_var,ft_TKNP_sem,ft_TKNP_max,ft_TKNP_min,ft_KMNC_mean,ft_KMNC_std,ft_KMNC_skew,ft_KMNC_median,ft_KMNC_var,ft_KMNC_sem,ft_KMNC_max,ft_KMNC_min,ft_NBC_mean,ft_NBC_std,ft_NBC_skew,ft_NBC_median,ft_NBC_var,ft_NBC_sem,ft_NBC_max,ft_NBC_min,ft_SNAC_mean,ft_SNAC_std,ft_SNAC_skew,ft_SNAC_median,ft_SNAC_var,ft_SNAC_sem,ft_SNAC_max,ft_SNAC_min,is_kill,is_faulty,impact_val_acc
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,lr_7.0,5,1,,0,7,1,,0,,0,,0,nan,0.097999997,nan,0.09871667,1.334100723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666687,0.577350259,-1.732051134,1,0.333333343,0.333333343,1,0,1,0,0,1,0,0,1,1,0.666666687,0.577350259,-1.732051134,1,0.333333343,0.333333343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901018233,1.560609359,1.732050808,0,2.43550157,0.901018233,2.7030547,0,0.09765625,0.01171875,0,0.09765625,0.000137329,0.006765823,0.109375,0.0859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.81154
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,lr_9.0,1,1,,0,9,1,,0,,0,,0,1.02584E+13,0.103200004,1.02626E+13,0.09928333,13.76712842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6.204836823,0,11,38.5,1.354006401,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904762,2.773170783,-0.038486513,5,7.69047619,0.605155477,10,0,0.095238095,0.300792604,2.974597217,0,0.09047619,0.065638327,1,0,28.0952381,21.51024119,0.2349659,26,462.6904762,4.693919452,64,0,31.38095238,22.4420948,0.141529666,30,503.647619,4.89726658,68,0,0,0,0,0,0,0,0,0,1.36353E+13,1.11983E+13,3.056115823,1.02794E+13,1.25E+26,2.44366E+12,5.56956E+13,2.696971,0.101004464,0.017262165,0.393473795,0.09765625,0.000297982,0.003766913,0.1328125,0.078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503009976,0.000121621,,0.503009976,1.48E-08,8.60E-05,0.503095975,0.502923977,0.373925009,0.000243243,,0.373925009,5.92E-08,0.000171999,0.374097007,0.37375301,0.125644995,0.000364864,,0.125644995,1.33E-07,0.000257998,0.125902993,0.125386997,0.125300998,0.000364864,,0.125300998,1.33E-07,0.000257998,0.125558996,0.125043,0.124527004,0,,0.124527004,0,0,0.124527004,0.124527004,0.119711042,0.000486486,,0.119711042,2.37E-07,0.000343997,0.12005504,0.119367045,59430.5,4.949747468,,59430.5,24.5,3.5,59434,59427,0.543567251,2.43E-05,,0.543567251,5.92E-10,1.72E-05,0.543584451,0.543550052,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0.811543
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,lr_9.0,2,1,,0,9,1,,0,,0,,0,nan,0.097999997,nan,0.09871667,1.075942343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181818187,0.404519916,1.922718167,0,0.163636371,0.121967338,1,0,5.727272727,2.935673997,-0.310454228,6,8.618181818,0.885139014,9,1,0.181818187,0.404519916,1.922718167,0,0.163636371,0.121967338,1,0,0,0,0,0,0,0,0,0,1.909090909,1.221027883,-0.599255207,2,1.490909091,0.368153759,3,0,1.090909091,0.943879807,-0.209008509,1,0.890909091,0.28459047,2,0,18.72727273,14.02206054,-0.115000167,19,196.6181818,4.227810327,35,0,29.54545455,22.60249383,-0.077390706,30,510.8727273,6.814908305,56,0,0,0,0,0,0,0,0,0,1.21E+24,7.93E+23,-1.039426923,1.60E+24,6.29E+47,2.39E+23,2.10E+24,0,0.093039773,0.019360045,-0.36137147,0.09765625,0.000374811,0.005837273,0.12109375,0.05859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,,,0,,,0,0,0,,,0,,,0,0,0,,,0,,,0,0,0,,,0,,,0,0,0.002407981,,,0.002407981,,,0.002407981,0.002407981,1,,,1,,,1,1,0.099828001,,,0.099828001,,,0.099828001,0.099828001,0.000859993,,,0.000859993,,,0.000859993,0.000859993,0,,,0,,,0,0,1,1,0.811543
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,lr_9.0,3,1,,0,9,1,,0,,0,,0,nan,0.097999997,nan,0.09871667,1.048611005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666672,0.389249474,2.055237055,0,0.151515156,0.112366647,1,0,6.25,3.250874008,-0.267918024,6.5,10.56818182,0.938446492,10,1,0.166666672,0.389249474,2.055237055,0,0.151515156,0.112366647,1,0,0,0,0,0,0,0,0,0,2.083333333,1.164500153,-1.018011769,2.5,1.356060606,0.336162238,3,0,3,1.348399725,-1.334915728,3.5,1.818181818,0.389249472,4,0,21.66666667,15.51734123,-0.146827928,22,240.7878788,4.479470568,40,0,37,26.78194779,-0.108114366,37.5,717.2727273,7.731282382,69,0,0,0,0,0,0,0,0,0,3.07E+30,1.85E+30,-1.321770695,4.05E+30,3.43E+60,5.35E+29,4.25E+30,0,0.099283854,0.01618821,-0.741873745,0.103515625,0.000262058,0.004673134,0.1171875,0.0703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,,,0,,,0,0,0,,,0,,,0,0,0,,,0,,,0,0,0,,,0,,,0,0,0.002407981,,,0.002407981,,,0.002407981,0.002407981,1,,,1,,,1,1,0.099828001,,,0.099828001,,,0.099828001,0.099828001,0.000859993,,,0.000859993,,,0.000859993,0.000859993,0,,,0,,,0,0,1,1,0.811543
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,lr_9.0,4,1,,0,9,1,,0,,0,,0,8.98E+17,0.100900002,9.47E+17,0.09915,1.458387643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,2.449489743,0,4.5,6,0.866025404,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625,0.916125381,-0.487715459,2,0.839285714,0.323899235,3,0,0.25,0.46291005,1.4401646,0,0.214285714,0.163663418,1,0,6.875,6.104740547,0.241825469,6.5,37.26785714,2.158351719,16,0,8.625,7.327784697,0.101794226,8.5,53.69642857,2.590763125,19,0,0,0,0,0,0,0,0,0,2.51E+17,4.47E+17,1.442127097,1.35E+16,2.00E+35,1.58E+17,9.98E+17,2.6819992,0.095703125,0.024260117,0.333957653,0.095703125,0.000588553,0.008577247,0.13671875,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.811543
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,lr_9.0,5,1,,0,9,1,,0,,0,,0,nan,0.097999997,nan,0.09871667,1.368350108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666687,0.577350259,-1.732051134,1,0.333333343,0.333333343,1,0,1,0,0,1,0,0,1,1,0.666666687,0.577350259,-1.732051134,1,0.333333343,0.333333343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896726933,1.553176609,1.732050808,0,2.412357579,0.896726933,2.6901808,0,0.098958333,0.031331275,-0.371443282,0.1015625,0.000981649,0.01808912,0.12890625,0.06640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.811543
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,opt_Adagrad,1,1,Adagrad,1,,0,,0,,0,,0,2.612477946,0.101300001,2.599434706,0.10233333,13.92494483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.22,13.24865535,-0.146343676,25,175.5268687,1.324865535,45,0,26.98,15.03395483,0.078012757,27,226.019798,1.503395483,54,0,0,0,0,0,0,0,0,0,0.19,0.59789192,3.382576165,0,0.357474747,0.059789192,3,0,0,0,0,0,0,0,0,0,2.623002887,0.057226304,-0.091319371,2.62404515,0.00327485,0.00572263,2.7679303,2.4844842,0.100742188,0.017276719,0.100069747,0.1015625,0.000298485,0.001727672,0.140625,0.05859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982352941,0.00023218,-2.276596265,0.98245614,5.39E-08,7.34E-05,0.98245614,0.981768146,0.886085311,0.000243918,0.075969279,0.886136911,5.95E-08,7.71E-05,0.886480908,0.885792914,0.612968696,7.25E-05,-1.778781184,0.613003096,5.26E-09,2.29E-05,0.613003096,0.612831097,0.414086687,0.00018578,0.661300071,0.414000688,3.45E-08,5.87E-05,0.414344685,0.413828689,0.083350533,8.88E-05,-0.484122918,0.083419333,7.89E-09,2.81E-05,0.083419333,0.083247334,0.334588923,0.000550216,-0.39100678,0.334537324,3.03E-07,0.000173994,0.335225318,0.333677331,59304.5,6.240548409,0.041146389,59303,38.94444444,1.973434682,59312,59295,0.980529756,2.56E-05,-0.503115295,0.980529756,6.57E-10,8.11E-06,0.980564155,0.980478156,0.000146199,8.16E-05,-0.23424279,0.000171999,6.66E-09,2.58E-05,0.000257998,0,0.000292398,0.000163172,-0.23424279,0.000343997,2.66E-08,5.16E-05,0.000515996,0,1,1,0.808123
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,opt_Adagrad,2,1,Adagrad,1,,0,,0,,0,,0,2.612514923,0.101300001,2.599471486,0.10231667,1.094255219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.52,16.8926976,-0.051930866,32,285.3632323,1.68926976,59,0,25.48,14.95885265,0.078288747,25.5,223.7672727,1.495885265,52,0,0,0,0,0,0,0,0,0,0.14,0.550848748,4.138291721,0,0.303434343,0.055084875,3,0,0,0,0,0,0,0,0,0,2.62525402,0.057436982,0.380330278,2.6209991,0.003299007,0.005743698,2.804808,2.4956477,0.096914063,0.020397421,0.56178963,0.09375,0.000416055,0.002039742,0.15234375,0.05859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982352941,0.00023218,-2.276596265,0.98245614,5.39E-08,7.34E-05,0.98245614,0.981768146,0.886085311,0.000243918,0.075969279,0.886136911,5.95E-08,7.71E-05,0.886480908,0.885792914,0.612968696,7.25E-05,-1.778781184,0.613003096,5.26E-09,2.29E-05,0.613003096,0.612831097,0.414086687,0.00018578,0.661300071,0.414000688,3.45E-08,5.87E-05,0.414344685,0.413828689,0.083350533,8.88E-05,-0.484122918,0.083419333,7.89E-09,2.81E-05,0.083419333,0.083247334,0.334588923,0.000550216,-0.39100678,0.334537324,3.03E-07,0.000173994,0.335225318,0.333677331,59304.7,6.092800852,0.035591388,59303.5,37.12222222,1.926712802,59312,59296,0.980531476,2.86E-05,-1.825341087,0.980538356,8.18E-10,9.05E-06,0.980564155,0.980460956,0.000206398,0.00011609,0.77241659,0.000171999,1.35E-08,3.67E-05,0.000429997,8.60E-05,0.000412797,0.00023218,0.77241659,0.000343997,5.39E-08,7.34E-05,0.000859993,0.000171999,1,1,0.808123
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,opt_Adagrad,3,1,Adagrad,1,,0,,0,,0,,0,2.612444479,0.101400003,2.599402435,0.10233333,1.064335275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.32,17.10684192,0.009404582,27.5,292.6440404,1.710684192,56,0,22.81,13.79774173,0.017620919,20,190.3776768,1.379774173,43,0,0,0,0,0,0,0,0,0,0.27,0.789514619,2.995958145,0,0.623333333,0.078951462,4,0,0,0,0,0,0,0,0,0,2.621325477,0.056954792,0.378525505,2.61514725,0.003243848,0.005695479,2.7846432,2.4813101,0.094570313,0.01911484,0.000756687,0.09375,0.000365377,0.001911484,0.14453125,0.04296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982352941,0.00023218,-2.276596265,0.98245614,5.39E-08,7.34E-05,0.98245614,0.981768146,0.886085311,0.000243918,0.075969279,0.886136911,5.95E-08,7.71E-05,0.886480908,0.885792914,0.612968696,7.25E-05,-1.778781184,0.613003096,5.26E-09,2.29E-05,0.613003096,0.612831097,0.414086687,0.00018578,0.661300071,0.414000688,3.45E-08,5.87E-05,0.414344685,0.413828689,0.083350533,8.88E-05,-0.484122918,0.083419333,7.89E-09,2.81E-05,0.083419333,0.083247334,0.334588923,0.000550216,-0.39100678,0.334537324,3.03E-07,0.000173994,0.335225318,0.333677331,59304.7,5.907622195,-0.013499792,59303,34.9,1.868154169,59312,59295,0.980529756,3.63E-05,-1.689842125,0.980538356,1.31E-09,1.15E-05,0.980564155,0.980443756,0.000171999,9.93E-05,0.541265877,0.000128999,9.86E-09,3.14E-05,0.000343997,8.60E-05,0.000343997,0.000198607,0.541265877,0.000257998,3.94E-08,6.28E-05,0.000687994,0.000171999,1,1,0.808123
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,opt_Adagrad,4,1,Adagrad,1,,0,,0,,0,,0,2.612419608,0.101300001,2.599378627,0.10236666,1.527865291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.37,14.9785402,0.068425468,22,224.3566667,1.49785402,49,0,23.53,13.05811022,-0.202507632,26,170.5142424,1.305811022,44,0,0,0,0,0,0,0,0,0,0.08,0.307482446,4.149088392,0,0.094545455,0.030748245,2,0,0,0,0,0,0,0,0,0,2.612716469,0.058282728,0.09471617,2.60417855,0.003396876,0.005828273,2.741874,2.4721236,0.099257813,0.022132596,0.705543304,0.09765625,0.000489852,0.00221326,0.18359375,0.05859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982352941,0.00023218,-2.276596265,0.98245614,5.39E-08,7.34E-05,0.98245614,0.981768146,0.886085311,0.000243918,0.075969279,0.886136911,5.95E-08,7.71E-05,0.886480908,0.885792914,0.612968696,7.25E-05,-1.778781184,0.613003096,5.26E-09,2.29E-05,0.613003096,0.612831097,0.414086687,0.00018578,0.661300071,0.414000688,3.45E-08,5.87E-05,0.414344685,0.413828689,0.083350533,8.88E-05,-0.484122918,0.083419333,7.89E-09,2.81E-05,0.083419333,0.083247334,0.334588923,0.000550216,-0.39100678,0.334537324,3.03E-07,0.000173994,0.335225318,0.333677331,59303.9,6.045200116,-0.032892978,59302.5,36.54444444,1.911660128,59312,59294,0.980533196,2.54E-05,-0.943843077,0.980529756,6.44E-10,8.03E-06,0.980564155,0.980478156,0.000171999,0.00010726,1.718107984,0.000171999,1.15E-08,3.39E-05,0.000429997,8.60E-05,0.000343997,0.00021452,1.718107984,0.000343997,4.60E-08,6.78E-05,0.000859993,0.000171999,1,1,0.808123
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,opt_Adagrad,5,1,Adagrad,1,,0,,0,,0,,0,2.612391813,0.101400003,2.599350963,0.10233333,1.484221535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.85,15.54944866,-0.042984865,27,241.7853535,1.554944866,50,0,26.47,14.08161994,-0.22779449,26.5,198.2920202,1.408161994,48,0,0,0,0,0,0,0,0,0,0.22,0.732782162,3.558544714,0,0.536969697,0.073278216,4,0,0,0,0,0,0,0,0,0,2.620683267,0.059801377,0.036344887,2.61690045,0.003576205,0.005980138,2.7475483,2.4704576,0.099921875,0.020081271,0.228812546,0.099609375,0.000403257,0.002008127,0.15625,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982352941,0.00023218,-2.276596265,0.98245614,5.39E-08,7.34E-05,0.98245614,0.981768146,0.886085311,0.000243918,0.075969279,0.886136911,5.95E-08,7.71E-05,0.886480908,0.885792914,0.612968696,7.25E-05,-1.778781184,0.613003096,5.26E-09,2.29E-05,0.613003096,0.612831097,0.414086687,0.00018578,0.661300071,0.414000688,3.45E-08,5.87E-05,0.414344685,0.413828689,0.083350533,8.88E-05,-0.484122918,0.083419333,7.89E-09,2.81E-05,0.083419333,0.083247334,0.334571723,0.000560574,-0.294630089,0.334537324,3.14E-07,0.000177269,0.335225318,0.333677331,59304.2,6.01479657,0.10631031,59302,36.17777778,1.902045682,59312,59295,0.980529756,2.43E-05,-0.883883476,0.980529756,5.92E-10,7.69E-06,0.980564155,0.980478156,0.000163399,8.55E-05,-0.610140712,0.000171999,7.31E-09,2.70E-05,0.000257998,0,0.000326797,0.00017104,-0.610140712,0.000343997,2.93E-08,5.41E-05,0.000515996,0,1,1,0.808123
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,opt_RMSprop,1,1,RMSprop,1,,0,,0,,0,,0,0.502801863,0.881099999,0.52912448,0.87168336,13.82961376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.85,13.9742729,0.197218193,20,195.280303,1.39742729,46,0,21.59,14.34995161,0.125644086,20,205.9211111,1.434995161,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.316648981,0.640798879,0.460685183,1.1745623,0.410623203,0.064079888,2.6722467,0.49994665,0.6334375,0.245818787,-0.947013785,0.732421875,0.060426876,0.024581879,0.90625,0.0703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985362917,0.000731753,-0.649526512,0.985294118,5.35E-07,0.0002314,0.986412109,0.983832129,0.91121431,0.015437306,-0.102832044,0.912366701,0.00023831,0.004881705,0.932060544,0.889060888,0.667337461,0.024646529,-0.900657515,0.671740626,0.000607451,0.007793917,0.693326453,0.619883041,0.445184039,0.015206738,-0.923897205,0.449690402,0.000231245,0.004808793,0.462332301,0.415548676,0.115342277,0.010544013,-1.790763278,0.118421053,0.000111176,0.00333431,0.126418989,0.08995528,0.346921225,0.007738876,-0.529692131,0.348039216,5.99E-05,0.002447248,0.356381149,0.333849329,58920.5,178.2552789,1.467554314,58870.5,31774.94444,56.36926862,59335,58734,0.982617819,0.000615105,-0.59153798,0.982619539,3.78E-07,0.000194513,0.983539732,0.981372549,0.000292398,0.000168133,0.967975977,0.000171999,2.83E-08,5.32E-05,0.000601995,0.000171999,0.000584795,0.000336266,0.967975977,0.000343997,1.13E-07,0.000106337,0.00120399,0.000343997,1,1,0.038717
config_random_4ad0c8af-b01a-42e9-b6d0-f19ce18948a8,opt_RMSprop,2,1,RMSprop,1,,0,,0,,0,,0,0.502520841,0.881099999,0.528875243,0.8718167,1.114511175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.22,12.85158482,0.340500552,18.5,165.1632323,1.285158482,44,0,17.83,12.18713927,0.345448231,14,148.5263636,1.218713927,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.312391367,0.639725152,0.474560696,1.1793929,0.40924827,0.063972515,2.689524,0.46242365,0.633632813,0.243533127,-0.972178613,0.728515625,0.059308384,0.024353313,0.8984375,0.05859375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985362917,0.000731753,-0.649526512,0.985294118,5.35E-07,0.0002314,0.986412109,0.983832129,0.91121431,0.015509745,-0.104344704,0.912366701,0.000240552,0.004904612,0.932060544,0.889060888,0.667371861,0.024680914,-0.894462887,0.671740626,0.000609147,0.00780479,0.694014448,0.619883041,0.445270038,0.015268811,-0.947999239,0.449862401,0.000233137,0.004828422,0.462332301,0.415376677,0.115548676,0.010729308,-1.781269802,0.118593051,0.000115118,0.003392905,0.126590987,0.089783282,0.346955624,0.007845936,-0.562835283,0.348211214,6.16E-05,0.002481103,0.356553148,0.333505332,58920,179.8326382,1.442748747,58873,32339.77778,56.86807345,59336,58737,0.982629859,0.000616186,-0.713121555,0.982636739,3.80E-07,0.000194855,0.983505332,0.981355349,0.000318197,0.000198814,0.253602043,0.000300998,3.95E-08,6.29E-05,0.000687994,0,0.000636395,0.000397627,0.253602043,0.000601995,1.58E-07,0.000125741,0.001375989,0,1,1,0.038717
